stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
91289,L0021D,BALTALÝMANI,,41.0967402430383,29.0522221159311,,,0,,,0
87820,10598,Abdulhamit Han Cad.,,41.1551585727432,28.9158670833533,,,0,,,0
93149,A0299A,ÜMRANÝYE KAYMAKAMLIK,,41.0233330820968,29.0955628716349,,,0,,,0
90084,A1216B,CENGÝZ TOPEL CAMÝÝ,,40.927783396944,29.158370221408,,,0,,,0
90233,Ý0734B,EMLAKBANK KONUTLARI,,41.0122871048272,28.6426761221598,,,0,,,0
88090,L0236B,OKUL,,41.1257094810231,29.0531924600591,,,0,,,0
90598,Ý0656A,BEZÝRGANBAHÇE ÝÖO,,41.030733038553,28.7723901971144,,,0,,,0
90051,A1585A,ANKARA CADDESÝ,,40.9071984316877,29.1851101172305,,,0,,,0
94533,36066,Minibüs Duraðý,,41.0772510959202,28.9467706366267,,,0,,,0
91363,Ý0072B,ÜÇYÜZLÜ,,41.0390283634827,28.8723486547851,,,0,,,0
91685,A2671A,SELVÝ SOKAK,,40.8946847676749,29.2391449364982,,,0,,,0
88590,Þ0217B,HALÝÇ PARKI,,41.0614995323105,28.9488878465309,,,0,,,0
92188,A3028A,YURT SÝTESÝ,,40.9088646561823,29.2367291413546,,,0,,,0
90293,Ý0389B,HUZUREVÝ,,41.0027592699685,28.8649191683086,,,0,,,0
93793,A1733A,OSMANGAZÝ CADDESÝ,,41.0061795077214,29.2515833273802,,,0,,,0
232130,10170,YEÞÝLVADÝ SAPAÐI,,41.1432755959688,29.4754318926469,,,0,,,0
231990,10766,HÝLAL MAHALLESÝ MUHTARLIÐI,,41.0217438810438,29.2613022239828,,,0,,,0
88683,Ý0476B,YUNUSEMRE KÖPRÜSÜ,,41.0322910291256,28.8486031574635,,,0,,,0
93091,A1001A,KAYNARCA,,40.8771306721362,29.26289416602,,,0,,,0
91071,Ý0687A,TORMAK SAN.SÝT,,41.087822516741,28.7857641920208,,,0,,,0
93637,A2401A,ÇAMLAR,,41.0472812745916,29.2518101148681,,,0,,,0
93328,Þ0410D,AYVANSARAY,,41.0389914546669,28.9372815854157,,,0,,,0
88967,9744,Cumhuriyet Cad.,,41.0164270403957,28.6464254457659,,,0,,,0
93540,19532,MAREÞAL FEVZÝ ÇAKMAK,,40.9169770686042,29.1370979677687,,,0,,,0
231993,10755,TURGUT ÖZAL CADDESÝ,,40.996802003173,29.2339220122689,,,0,,,0
92686,A0762B,F.S.M. HASTANESÝ,,40.9703910538094,29.1007943608045,,,0,,,0
90507,T0536A,YENÝ MAHALLE ÝÖO,,41.0793970298977,28.8980597745889,,,0,,,0
90304,Ý1158A,M.SÝNAN KONAKLARI,,40.9979683468778,28.5410511691156,,,0,,,0
94857,22012,Þile Terminal,Þile Terminal,41.1734847902024,29.6087519337484,,,0,,,0
94398,35668,Minibüs Duraðý,,41.0653949631174,28.8638369861349,,,0,,,0
93122,Ý0642C,MÝMAR SÝNAN,,41.0190106728963,28.5648704247722,,,0,,,0
90003,Ý1314A,BAHCELÝEVLER ÝHL,,40.9962131198837,28.8481327834259,,,0,,,0
91520,Ý0238C,BAÐCILAR ÇÝFTLÝK,,41.043269462924,28.8484074810291,,,0,,,0
93762,A0092A,TEPE,,41.0378342269588,29.0786443594935,,,0,,,0
231996,39733,ASFALT FABRÝKASI,,41.0611693630758,29.1033819517693,,,0,,,0
91874,A0143A,KÖRFEZ,,41.0932719994252,29.0682778099138,,,0,,,0
92612,8974,Okul Cad.,,41.0929231910567,29.0860642303992,,,0,,,0
93664,A1456A,ÇAKMAK SUYU,,41.0376378019995,29.0733442187968,,,0,,,0
90140,Þ0231C,AKÞEMSETTÝN MAH.,,41.0861618174006,28.9251720260536,,,0,,,0
92232,A0343B,TURGUT REÝS,,40.9640732857814,29.2829169217454,,,0,,,0
90727,Ý1706B,11. CADDE,,41.0163181844094,28.64629152834,,,0,,,0
89413,A2609A,ÖÐRENCÝ YURDU,,40.9159993631344,29.1471240858542,,,0,,,0
94807,37393,Minibüs Duraðý,,41.0083330250832,28.6937300271164,,,0,,,0
91471,A0652B,YÜZEVLER,,40.9340005046357,29.1258438473754,,,0,,,0
89630,L0469B,AYGÜN SOKAK,,41.0860205040924,28.9914730170198,,,0,,,0
92180,A3604A,KEMALETTÝN SOKAK,,40.9100656874692,29.1691958423091,,,0,,,0
93497,A1419B,KÜLTÜR SOKAK,,41.0314056641146,29.1729789904108,,,0,,,0
93445,Ý1512B,SPOTCULAR,,41.0253002380472,28.620496299934,,,0,,,0
91503,A2136A,MALTEPE BAÐDAT CAD.,,40.9199381662257,29.1388912738862,,,0,,,0
91016,A0966B,ÖÐRENCÝ YURDU,,40.8956949173368,29.2495944228394,,,0,,,0
89846,10315,Selçukhan Cad.,,40.9775936924137,29.2666429547758,,,0,,,0
88135,Ý0415B,ÝNÖNÜ CADDESÝ,,41.0166533087739,28.8689338301052,,,0,,,0
93015,Ý0629A,ÜÇYÜZLÜ METRO,,41.0372980715688,28.871352651106,,,0,,,0
90943,Ý0064A,GÜNGÖREN ÇEÞME,,41.0209188102393,28.8806220573459,,,0,,,0
91480,Ý0293A,GÜLTEPE MAHALLESÝ,,41.0209064220019,28.7700875084782,,,0,,,0
93665,A1382A,ÜÇYOL AÐZI,,40.9326823422182,29.3371998953751,,,0,,,0
232105,10982,ALACALI KÖY ÝÇÝ,,41.1832837068447,29.4569734040958,,,0,,,0
89169,Ý1034A,FATÝH KOLEJÝ,,41.0167754396364,28.6241102310542,,,0,,,0
93218,L0139C,LEVENT,,41.0768268700221,29.0142484942426,,,0,,,0
94459,35904,Minibüs Duraðý,,41.0343664283138,28.8955590169043,,,0,,,0
93997,A0962C,PENDÝK GEÇÝT,,40.8807973685559,29.2310664588368,,,0,,,0
91308,A0914A,ERTUÐRUL GAZÝ,,40.929205043709,29.1678753889989,,,0,,,0
87414,10127,Aydýnlý Yolu Cad.,,40.8809332298112,29.24096465227,,,0,,,0
94244,35249,Minibüs Duraðý,,41.0060554586851,28.7796796664886,,,0,,,0
87518,10019,MADEN DERESÝ,,41.1786836100561,29.0523404119119,,,0,,,0
90103,L0187A,KARANFÝLDERE,,41.0935713710453,29.027467947244,,,0,,,0
88466,Ý0117A,HAVAALANI YOLU,,41.086003392907,28.6288486856867,,,0,,,0
94682,36596,Minibüs Duraðý,,40.9917873686615,29.0391401867759,,,0,,,0
88777,Þ0284A,HOÞDERE,,41.1824718646277,28.8890745998993,,,0,,,0
89063,Ý0760A,BAKIRKÖY,,40.9815352108924,28.8742087970917,,,0,,,0
92229,A0341B,FATÝH BULVARI,,40.9661829674153,29.274888609526,,,0,,,0
93507,A3074A,YENÝ CAMÝÝ,,41.1357520208545,29.8560320076184,,,0,,,0
93422,Ý0471A,ÜÇYÜZLÜ (HT1),,41.0385946921018,28.8733597202504,,,0,,,0
92689,A0764B,ESKÝ KÖÞKLER,,40.9748469381399,29.0926048505095,,,0,,,0
94683,36597,Minibüs Duraðý,,40.9918186629075,29.0392694026895,,,0,,,0
88629,Ý0018A,CUMHURÝYET MEYDANI,,41.0008509042759,28.6426292805034,,,0,,,0
92673,A2998B,ÜMRANÝYE DEVLET HAST,,41.0335661635897,29.1025329792981,,,0,,,0
232036,10772,KAVAKLIDERE CAD.,,41.0230918303119,29.0983051314483,,,0,,,0
92087,15379,Habire Yahþi Lisesi,,40.9862682677069,29.0961686862007,,,0,,,0
90923,T0196B,BOZHANE,,41.0578899473064,28.9220245373213,,,0,,,0
94225,35230,Minibüs Duraðý,,41.0060630205922,28.7981123901606,,,0,,,0
92336,A1326A,ORMAN ÝÞLETMELERÝ,,41.0218943188488,29.2394453086161,,,0,,,0
94565,36229,Minibüs Duraðý,,41.065675720733,28.9871141001866,,,0,,,0
91669,Ý0353B,CUMHURÝYET MAHALLESÝ,,40.9998157851672,28.7766739957815,,,0,,,0
88446,Ý0053B,ULUÐBEY ÝÖO,,41.0333464485238,28.8995866675997,,,0,,,0
89209,Ý1304B,BULUT,,40.9925294890216,28.6789153130282,,,0,,,0
94687,36601,Minibüs Duraðý,,40.8936091712009,29.2561435863842,,,0,,,0
94613,36394,Minibüs Duraðý,,41.0562331237819,28.9658752830994,,,0,,,0
92618,8987,Ayvalýdere Sk.,,41.1913880112956,29.2077793800863,,,0,,,0
88148,10270,Aralýk Baþý Sk.,,40.992981737475,28.8827084721704,,,0,,,0
88712,A3210A,KURAN KURSU CAD.,,40.9435936978037,29.2706372604804,,,0,,,0
92021,A3247A,PÝYADE OKULU,,40.8279159614483,29.3280159356492,,,0,,,0
87575,10312,Semerkant Bulvarý,,40.9246884479198,29.2675371643907,,,0,,,0
224791,47043,Alemdað Yan Yolu,,41.0254488970285,29.0823477076678,,,0,,,0
88369,A1631A,ANTALYA CADDESÝ,,40.9384938479936,29.2838162534818,,,0,,,0
87664,10589,2375. Sk.,,41.0927277893754,28.8868520710908,,,0,,,0
89469,A1717A,SÝNAN SOKAK,,41.0274957464009,29.22249602451,,,0,,,0
94734,37229,Minibüs Duraðý,,40.9976432580031,29.1090203667368,,,0,,,0
88192,Þ0146B,YALI KONAKLARI,,41.1756558430425,28.8943186101516,,,0,,,0
88676,A1202A,ÝMAM HATÝP LÝSESÝ,,40.8574267786648,29.2930015917288,,,0,,,0
88534,Þ0249A,ALÝBEYKÖY,,41.0746803574242,28.9462548708316,,,0,,,0
93598,Ý0808A,SAÐLIK SÝTESÝ,,40.9820179092621,28.6746852884136,,,0,,,0
92523,A0301C,ÜMRANÝYE,,41.0255787279872,29.100958306462,,,0,,,0
90843,Ý1040A,KARÞIYAKA,,41.0703118772034,28.6936419308218,,,0,,,0
90625,A1970B,ATA SOKAK,,40.8704664701518,29.2808714814539,,,0,,,0
94788,37374,Minibüs Duraðý,,41.0026917924478,28.6486901472074,,,0,,,0
224587,10702,ERZURUM CAD.,,41.0433388983019,29.1072853107095,,,0,,,0
89798,7048,Kýbrýs Cad.,,41.0186686474355,28.8584247917713,,,0,,,0
89993,T0175A,KARTALTEPE,,41.0559162412964,28.9038572533685,,,0,,,0
91157,A0031A,BEYKOZ DEVLET HAST.,,41.1180601482887,29.0975792583139,,,0,,,0
92103,8036,STARCITY,,41.0104770510218,28.8157736693513,,,0,,,0
89592,A0983A,KAYNARCA PARKI,,40.8759134687107,29.2490562334461,,,0,,,0
87876,T0223B,ADEM YAVUZ,,41.095787052088,28.8922291996224,,,0,,,0
232022,46081,Ihlamurkuyu,,41.0252651799401,29.1304296684848,,,0,,,0
94707,37113,Minibüs Duraðý,,40.8857812198326,29.2204080489586,,,0,,,0
91010,Ý0413A,GÜVEN MAHALLESÝ,,41.0116915265441,28.8733421795451,,,0,,,0
92027,L0099A,SALÝHPAÞA,,41.2226818229318,29.0171110626303,,,0,,,0
90493,A0531A,KETEN SOKAK,,41.0065769072768,29.1254134161808,,,0,,,0
92514,Ý0835B,F.S.MEHMET CADDESÝ,,41.0274266580438,28.6675032319063,,,0,,,0
91565,L0044A,BÜYÜKDERE,,41.1610754837149,29.0443217976756,,,0,,,0
88142,Ý0148A,ÝETT KAMPI,,40.9779392857342,28.7456029813055,,,0,,,0
88741,A1692A,KANTAR KÖPRÜSÜ,,41.0794546044984,29.1513889266585,,,0,,,0
91314,L0125A,FATÝH PARK ORMAN,,41.1268541533047,29.0236488587857,,,0,,,0
90363,Ý0370A,YILDIZTEPE,,41.0198351318542,28.8588685847833,,,0,,,0
94232,35237,Minibüs Duraðý,,41.0338477385329,28.7966792640321,,,0,,,0
91627,Ý1639A,ARMUTTARLA,,40.9652483843353,28.6106724780341,,,0,,,0
94135,A0549B,ÇEKMEKÖY YOLU,,41.0219977933213,29.1680457825864,,,0,,,0
91277,Ý0897B,ÖZLEM CADDESÝ,,41.0164759108785,28.618441660764,,,0,,,0
92772,A0704D,KARTAL KÖPRÜSÜ,,40.9071516945519,29.211797351829,,,0,,,0
89322,Ý0174B,DOÐANARASLI CADDESÝ,,41.0372834564713,28.6786621149769,,,0,,,0
90403,Þ0398A,ÞEHÝTLÝK,,41.034380586888,28.9278710556705,,,0,,,0
92807,A3182A,NECÝP FAZIL CAD.,,41.0036792338984,29.249895581847,,,0,,,0
87507,Þ0447A,DÝÞ POLÝKLÝNÝÐÝ,,41.0660834662359,28.9742757916839,,,0,,,0
88290,Þ0289B,K.ANADOLU LÝSESÝ,,41.0832051565651,28.9834470093783,,,0,,,0
94408,35765,Minibüs Duraðý,,41.0310726651069,28.8344415694711,,,0,,,0
88899,9974,Avrupa Cad.,,41.0012239975291,28.618604684658,,,0,,,0
91601,L0065A,RUMELÝ FENER YOLU,,41.1849869352208,29.0455783800909,,,0,,,0
89816,Ý1760A,AVCILAR E5,,40.9970490872568,28.7023842745141,,,0,,,0
92205,A2675A,F. DEMÝRBAÐ ÝÖO.,,40.8984168657983,29.2431281072266,,,0,,,0
91216,Ý0693A,BAÞAKÞEHÝR 1.ETAP,,41.105710898989,28.7944857102092,,,0,,,0
89112,A1947B,BELEDÝYE,,41.0085913592943,29.2129313713213,,,0,,,0
91579,Ý0254B,SÜLEYMAN DEMÝREL BUL,,41.079166779827,28.7935397340923,,,0,,,0
91434,A0318B,K.DERE KÖP.KAVÞAK,,41.0162803472325,29.1793240808392,,,0,,,0
92656,A1314B,PAZAR YERÝ,,41.0085128965275,29.2205816307152,,,0,,,0
92593,8645,Giyimkent Cad.,,41.0723713307728,28.868563774419,,,0,,,0
90638,L0307A,GÜLTEPE CAMÝÝ,,41.0788742037688,28.9972731021749,,,0,,,0
93263,A2048B,ÜSKÜDAR CADDESÝ,,40.9829482541042,29.1657312403932,,,0,,,0
90413,Þ0222A,YENÝ ÇEÞME,,41.0354026172554,28.9599791253022,,,0,,,0
91918,A2552A,ÜÇYOL,,40.9833037684849,29.2439119987546,,,0,,,0
87937,A1539A,HACIOÐLU SOKAK,,40.8278632236931,29.3246544373075,,,0,,,0
91375,A3319A,BAYRAKTAR BULVARI,,40.9994739363363,29.1485715746968,,,0,,,0
91074,Ý0689A,CAHÝT ZARÝFOÐLU ÝÖO.,,41.0990441951733,28.7900574880737,,,0,,,0
88106,A0497A,GÜZELTEPE CAD.,,41.0439753910476,29.105302083811,,,0,,,0
87663,10588,Galeri Cad.,,41.0828542943179,28.894834887986,,,0,,,0
91829,A3147A,KERVANSARAY,,41.0720344780973,29.4533047115643,,,0,,,0
94573,36237,Minibüs Duraðý,,41.0352691353181,28.8984206921811,,,0,,,0
89506,A1695A,CEVÝZLÝ ÝSTASYON,,40.9111470960908,29.1555970011884,,,0,,,0
89603,A2062B,DENÝZPARK SÝTESÝ,,40.8755590995881,29.2520876037004,,,0,,,0
92013,A1810A,ACARKENT C1 KAPISI,,41.1154123060015,29.1427291199154,,,0,,,0
93603,Ý1132A,ÇAMLIK,,41.0728951394106,28.8693150145243,,,0,,,0
93626,A0927A,ÇAVUÞOÐLU,,40.8932076453608,29.1954001679548,,,0,,,0
87519,10020,Ali Çebi Cad.,,41.0001369060138,28.6544600518875,,,0,,,0
88029,7695,YENÝYOL,,40.9868528730663,28.7743723759101,,,0,,,0
92916,A0692A,YÜZBEÞEVLER,,40.9802959110514,29.0962163198204,,,0,,,0
90998,A0655C,MALTEPE,,40.9258489514654,29.1322866249572,,,0,,,0
94692,36606,Minibüs Duraðý,,41.0803938682505,28.9934503182258,,,0,,,0
94802,37388,Minibüs Duraðý,,41.0065045282901,28.6612869336174,,,0,,,0
93642,A2416A,ÇARÞI,,41.0022831916955,29.1964783741906,,,0,,,0
93786,A0008B,BEYLERBEYÝ,,41.0440406599788,29.0449402007607,,,0,,,0
91435,A0320A,SANCAKTEPE KAVÞAÐI,,41.0164141729305,29.2061425305049,,,0,,,0
89432,T0077B,ÇELTÝK,,41.0597248586877,28.9438260537685,,,0,,,0
93589,Ý0654B,SARAÇLAR SÝTESÝ,,41.0852955879896,28.7847085370231,,,0,,,0
90866,A3708A,TARIM SOKAK,,40.8993108199734,29.2293620546248,,,0,,,0
90194,Ý0008C,ÞÝRÝNEVLER 1,,40.9930781329937,28.8430677678228,,,0,,,0
92107,8041,HAYIRLI,,41.0008900539967,28.8036226743719,,,0,,,0
88666,Þ0306B,MERMERCÝLER,,41.0851838810764,28.9469147113867,,,0,,,0
88919,9998,Ayazoðlu Cad.,,40.9749220106216,29.1542347490321,,,0,,,0
92851,T0840A,BAÐLAR SOKAK,,41.0605724589695,28.9075952751887,,,0,,,0
93596,A1448A,BAÞIBÜYÜK CADDESÝ,,40.9573206564321,29.1469097304572,,,0,,,0
89917,A0322A,GÜLBAHÇE SOK.,,41.0130418787095,29.2073359120185,,,0,,,0
89796,7046,Mustafa Kemalpaþa Cad.,,41.0016405107423,28.8519965039207,,,0,,,0
93825,Ý1808B,NAZIM HÝKMET CADDESÝ,,41.0230797726316,28.6572113644701,,,0,,,0
91456,A0454A,DEVLET SU ÝÞLERÝ,,41.0075975564301,29.0733611224141,,,0,,,0
93052,A0955B,AYDOS YOLU,,40.9241025208595,29.2220636223016,,,0,,,0
93539,18881,MURATÇEÞME,,41.0209767736443,28.5204973339488,,,0,,,0
91408,Ý0738B,ÜSTGECÝT,,41.0199277015535,28.5778342976377,,,0,,,0
93391,11584,Tersaneler Cad.,,40.8381992587729,29.2883360474789,,,0,,,0
88485,A2430B,3107 SOKAK,,41.0025188818603,29.101055418433,,,0,,,0
88307,L0412B,GENÇ OSMAN CADDESÝ,,41.0816685271763,28.9978924799191,,,0,,,0
94820,37494,Minibüs Duraðý,,41.1795757213433,28.6082825611181,,,0,,,0
89451,A2492B,BAHAR SOKAK,,41.0368211350916,29.0973081031359,,,0,,,0
91049,A0911A,ESENKENT METRO,,40.9210662502998,29.1647895942994,,,0,,,0
90637,L0301B,KUBÝLAY,,41.0831657273916,29.002970692085,,,0,,,0
90581,Þ0038B,HALICIOÐLU 5,,41.0494965727632,28.9461105856683,,,0,,,0
92351,A3018B,EBABÝL SOKAK,,40.9403532142254,29.1573123883345,,,0,,,0
93404,Ý0208A,BAHÇELER,,41.0609464640877,28.8247108739276,,,0,,,0
89526,L0219A,HUZUR EVLER,,41.1359426177605,29.0479213702718,,,0,,,0
91093,A0662B,ORHANTEPE MAHALLESÝ,,40.9059891166023,29.1614771999637,,,0,,,0
93135,A2393A,FATÝH MAH.MUH.,,41.0910635456146,29.1257400435136,,,0,,,0
90264,Ý1674B,ATAKÖY GEÇÝT,,40.9927739846274,28.8513467160442,,,0,,,0
88214,Ý0230B,ATEÞTUÐLA,,41.0453376912992,28.834948404776,,,0,,,0
94012,A1239A,DARÜÞÞAFAKA,,40.9210767164192,29.224178403698,,,0,,,0
90379,Ý0391C,ATAKÖY KÖPRÜSÜ,,40.9920201831191,28.8484109249778,,,0,,,0
94222,35227,Minibüs Duraðý,,41.0195362245117,28.7680435374121,,,0,,,0
232038,10776,ÝSTÝKLAL MAH.MUH,,41.0185700005968,29.0998199997196,,,0,,,0
89533,L0225B,HACI OSMAN MAH.,,41.1443724448711,29.0312132018078,,,0,,,0
93294,A0817A,KAYIÞDAÐI MAHALLESÝ,,40.9816022389322,29.1560679224956,,,0,,,0
91692,A1397B,KARAKOL,,40.8354364499741,29.3610901110544,,,0,,,0
92978,A1511B,EMNÝYET SOKAK,,40.876364308037,29.2732065211313,,,0,,,0
92508,Ý0827B,AHMET ARÝF CADDESÝ,,41.0371256946871,28.6662449976161,,,0,,,0
89146,Ý1000B,MENEKÞE SÝTESÝ,,41.038280524988,28.7724439927675,,,0,,,0
92329,Ý0560A,TAÞYOL,,41.0022335339721,28.8631097146566,,,0,,,0
87314,10071,Þehit Nedim Özpolat Sk.,,40.9205655906373,29.1324372775535,,,0,,,0
91942,Ý0710B,MAHMUTBEY ÝÖO,,41.0554822599827,28.8256772837135,,,0,,,0
88271,A1663A,REVANÝ SOKAK,,40.9858915902977,29.2642935314594,,,0,,,0
88240,A1617A,HÝSARKENT SÝTESÝ,,41.0018448387471,29.0998985278302,,,0,,,0
89811,Ý1224B,ORKÝDE SÝTESÝ,,40.9808341727821,28.6709721247775,,,0,,,0
224609,10725,GAZEL SOKAK,,41.0503695390294,29.0824592451536,,,0,,,0
92142,Ý0300B,DEMÝRCÝLER SÝTESÝ,,41.0646358755443,28.8053624351333,,,0,,,0
232085,10963,GÖÇE SAPAÐI,,41.1115390940138,29.8499392377997,,,0,,,0
88270,A1662A,HAL,,40.9826237126175,29.2661510584084,,,0,,,0
89636,A1759A,MENGÝ SOKAK,,40.9834755388025,29.0873386568054,,,0,,,0
90080,Þ0431A,KÖPRÜ,,41.1837905951983,28.8770300495806,,,0,,,0
89091,11788,ESKÝ TURGUT ÖZAL CADDESÝ,,41.0768215588522,28.811069066829,,,0,,,0
92986,Ý1621B,MALATYA PAZARI,,41.0130444219747,28.5403027083626,,,0,,,0
91031,Ý0068A,GÜNGÖREN YOLU,,41.0348474680777,28.8752140879605,,,0,,,0
92505,Þ0206B,OKÇULAR TEKKESÝ,,41.0419003037015,28.9605475500886,,,0,,,0
92465,Ý0712A,H.AHMET YESEVÝ CAD.,,41.033177574174,28.8455154013085,,,0,,,0
89057,Ý0755A,FÝRUZKÖY SAPAÐI,,41.0073534514486,28.7042909643212,,,0,,,0
90441,T0166A,CEVATPAÞA,,41.0719208277588,28.8829015241999,,,0,,,0
87928,A1634B,PERÞEMBE PAZARI,,40.9517558912258,29.2816112106795,,,0,,,0
91616,A3359A,GAZÝ  CADDESÝ,,41.0041888352269,29.2396538424596,,,0,,,0
232030,10780,Adnan Menderes Cad.,,41.0064557543165,29.0848002298518,,,0,,,0
88454,A0337B,F.S.MEHMET MEZARLIÐI,,40.9688458930606,29.2592770584687,,,0,,,0
88573,A1041A,ESENTEPE,,40.8997712030593,29.1849864144649,,,0,,,0
89704,7042,Adnan Kahveci Bulvarý,,40.9989698962033,28.8588076279201,,,0,,,0
89836,Ý0379A,SPOR TESÝSLERÝ,,41.0236612402335,28.8704475978685,,,0,,,0
92666,A1321A,FABRÝKALAR,,41.006600138937,29.2493460921808,,,0,,,0
224767,10934,Minibüs Duraðý,,40.8987514857605,29.217558068697,,,0,,,0
89862,10336,Þile Yolu Cad.,,41.0298907650903,29.1714220684927,,,0,,,0
91515,Ý0583B,YENÝBOSNA METRO,,40.9912409236675,28.8373223091577,,,0,,,0
92068,Ý0054A,BAYIRÇEÞME,,41.0323903798615,28.9044700698211,,,0,,,0
91457,A0454B,DEVLET SU ÝÞLERÝ,,41.007818422354,29.0736044346729,,,0,,,0
88598,A2432A,EFLATUN CEM GÜNEY ÝÖ,,41.0058718313335,29.1051992831606,,,0,,,0
88607,Þ0111C,FÝLÝZ CAMÝÝ,,41.0766439818356,28.9936077889817,,,0,,,0
93184,A0863B,SULTANBEYLÝ PERONLAR,,40.9390071736455,29.2967853411668,,,0,,,0
92335,A1325B,Þ.M.EFENDÝ CAMÝ,,41.0075202421308,29.1285525063639,,,0,,,0
89946,Ý0416A,METRO MARKET,,41.0309924335162,28.8149369896581,,,0,,,0
87879,T0228B,FEVZÝ ÇAKMAK,,41.098212951597,28.9032192385816,,,0,,,0
91571,L0049B,HACI ÖMER MEYDANI,,41.1670737410872,29.0572376269604,,,0,,,0
87929,A1636A,FATÝH MAHALLESÝ,,40.9586380157042,29.2740102632492,,,0,,,0
92957,A0303B,ATAKENT,,41.0242193160379,29.1081927242587,,,0,,,0
92626,9286,Barbaros Cad.,,41.0660097089572,28.8564034376789,,,0,,,0
92270,10886,Siteyolu Cad.,,41.0259558865826,29.1157574939426,,,0,,,0
90730,Ý1709B,ÝMAM AZAM CAMÝÝ,,41.0198415672997,28.8286265736239,,,0,,,0
90405,Þ0398D,ÞEHÝTLÝK,,41.0348692071451,28.9305282065527,,,0,,,0
232084,10957,KANDIRA YOLU,,41.1168728347161,29.8734337339244,,,0,,,0
89668,A0683C,KOÞUYOLU KÖPRÜSÜ,,41.0031776245218,29.0347027076249,,,0,,,0
88553,L0446A,MEKKENUR CAMÝÝ,,41.1462672062949,29.0338976057487,,,0,,,0
92249,8330,DEREÝÇÝ,,41.1647692741754,29.03159177718,,,0,,,0
90542,Þ0268B,GÜZELTEPE ÝÖO.,,41.0747852678891,28.9544845016092,,,0,,,0
89257,Ý1721B,HALDUN TANER Ý.Ö.O,,41.0074611959166,28.6396981563789,,,0,,,0
94251,35256,Minibüs Duraðý,,41.0091524465708,28.8133280715003,,,0,,,0
89416,A0638B,ÞENESENEVLER,,40.9604874837684,29.0936891109551,,,0,,,0
92496,A0973B,HÝLAL KONUTLARI SAP.,,40.9073008618385,29.2907038543015,,,0,,,0
94226,35231,Minibüs Duraðý,,41.0055972325389,28.7982378234838,,,0,,,0
94017,A1245B,TOPAÐAÇI MUHTARLIÐI,,41.0507674013904,29.0992900098548,,,0,,,0
90954,A0532B,ÇAMLIK MRKZ.CAMÝ,,41.0033815834842,29.1243605493306,,,0,,,0
224795,10737,SALKIM SOKAK,,41.10946000055,29.1099399995817,,,0,,,0
88372,A3033C,HV.UÇ.ER EÐT.KOM.LIÐ,,41.1727289254579,29.6161040175302,,,0,,,0
91092,A0661B,YÜCEL SÝTESÝ,,40.908464025739,29.1585578186589,,,0,,,0
88972,9749,Cumhuriyet Cad.,,41.0317289018195,28.6619275913708,,,0,,,0
90226,L0028B,ÝSTÝNYE ÝSKELE,,41.1141257871365,29.0597604161481,,,0,,,0
91073,Ý0688B,SANAYÝ,,41.0977393441293,28.7913926302278,,,0,,,0
94014,A1243C,ALTUNÝZADE CAMÝ,,41.0194668873609,29.0450718895756,,,0,,,0
92040,A3238A,KARTOPU SOKAK,,40.8882275268732,29.2408744312357,,,0,,,0
93510,A0467B,MÝMAR SÝNAN,,40.9956874135141,29.0774985538871,,,0,,,0
90959,A0689B,ÝSTANBUL MEDENÝYET ÜNÝVERSÝTESÝ,,40.9958307956254,29.0647675223373,,,0,,,0
90465,Ý0170B,ÝNCÝRTEPE,,41.0211666543921,28.6874205815781,,,0,,,0
94543,36076,Minibüs Duraðý,,41.085202950376,28.9074181888085,,,0,,,0
87772,10406,GOP HASTANESÝ,,41.0591118386522,28.908817211437,,,0,,,0
87906,A2652B,ZÜBEYDE HNM.ÖÐRT.EVÝ,,40.9819838466378,29.1048526963223,,,0,,,0
232060,10914,Minibüs Duraðý,,41.0199200012876,29.1164900003081,,,0,,,0
94160,A0039B,ÇAYIR CAD.,,41.1445397945841,29.0872506540358,,,0,,,0
232139,10179,KAZIM KARABEKÝR SK.,,41.1392495381454,29.8542427837849,,,0,,,0
89172,Ý1687A,AYAZMA CADDESÝ,,41.0330897571235,28.8815639009782,,,0,,,0
88078,A1527B,DÖRTYOL,,40.8260259527959,29.3106795723156,,,0,,,0
92003,Ý0592A,YILDIRIM BAYAZIT CAD,,41.0030389046071,28.7008312131671,,,0,,,0
91977,A0027A,DEDEOÐLU KÖP.,,41.1078142100721,29.0883934095805,,,0,,,0
94109,A1904B,TURGUT ÖZAL CADDESÝ,,41.0419095844436,29.2367476564974,,,0,,,0
92967,A1489A,GÜLENSU MAHALLESÝ,,40.9422971498158,29.1660626186568,,,0,,,0
93982,A1896B,GÜLÝSTAN,,40.8416351359836,29.304063095176,,,0,,,0
94509,36042,Minibüs Duraðý,,41.0978195416467,28.90770160921,,,0,,,0
90523,A2632A,ÝMES E KAPISI,,40.9995719187408,29.1554803233836,,,0,,,0
91589,A0723A,SOSYAL MESKENLER,,40.8171048355406,29.2868447701511,,,0,,,0
91696,A2820A,ÜSKÜDAR CADDESÝ,,41.1690087864101,29.603412173962,,,0,,,0
92114,A0434B,YAVUZTÜRK ÝÖOKL.,,41.042261026279,29.0861187931794,,,0,,,0
87674,T0140A,MESCÝDÝ SELAM CAMÝÝ,,41.1206475019458,28.8452704094067,,,0,,,0
